timestamp_ms,spot_price,perp_mark_price,funding_rate
1786867200000,63061.03,63034.83995833,1.839e-05
1786896000000,63146.39,63114.26984783,5e-05
1786924800000,62900.0,62876.0,3.818e-05
1786953600000,63514.45,63495.97863568,7.131e-05
1786982400000,64200.0,64169.8,9.202e-05
1787011200000,64532.11,64504.1,5.164e-05
1787040000000,64198.97,64171.00199275,5.02e-05
1787068800000,64855.06,64823.8,3.65e-05
1787097600000,64725.42,64694.0,1.617e-05
1787126400000,64296.01,64267.18334783,3.815e-05
1787155200000,68554.0,68544.29486232,0.0001
1787184000000,69334.78,69320.7806087,9.655e-05
1787212800000,69816.45,69820.2427961,0.0001
1787241600000,72470.84,72432.47980435,9.422e-05
1787270400000,73027.02,72998.7,4.964e-05
1787299200000,76308.66,76319.02847826,5.814e-05
1787328000000,77221.98,77221.90043478,0.0001
1787356800000,78338.03,78309.0,0.0001
1787385600000,77289.18,77286.7,0.0001
1787414400000,76978.83,76995.16521739,0.0001
1787443200000,77074.94,77084.01150675,0.0001
1787472000000,76007.12,76015.82505072,0.0001
1787500800000,77156.14,77128.59832084,0.0001
1787529600000,77734.0,77710.8,0.0001
1787558400000,77307.14,77292.21472264,0.0001
1787587200000,79100.01,79065.6,0.0001
1787616000000,78992.76,78953.0,5.818e-05
1787644800000,79705.79,79668.15473913,0.0001
1787673600000,79502.01,79464.07655072,0.0001
1787702400000,78539.13,78505.4,7.734e-05
1787731200000,78925.57,78888.36194203,5.927e-05
1787760000000,78011.64,77980.6,7.091e-05
1787788800000,79023.75,78994.90523913,4.595e-05
1787817600000,79082.18,79059.04402899,0.0001
1787846400000,80302.32,80273.6,6.331e-05
1787875200000,80249.59,80209.5600942,6.578e-05
1787904000000,79660.0,79645.6,0.0001
1787932800000,78331.13,78308.9,5.913e-05
1787961600000,77845.88,77806.12043478,0.0001
1787990400000,77626.01,77597.93110145,0.0001
1788019200000,77865.36,77826.43323913,0.0001
1788048000000,78230.0,78201.64952174,8.283e-05
1788076800000,78118.0,78081.33333333,0.0001
1788105600000,78823.62,78791.2,7.058e-05
